Vendor ID,Vendor Zip Code,Vendor Suburb,Vendor State,Vendor Region
151556,3501,KOORLONG,VIC,Central
150728,3844,KOORNALLA,VIC,Southern
145568,3364,KOOROOCHEANG,VIC,Southern
4152,3860,KOOROOL,VIC,Southern
150676,3953,KOOROOMAN,VIC,Southern
144388,5558,KOOROONA,SA,Central
9996,5713,KOOTABERRA,SA,Central
151528,2352,KOOTINGAL,NSW,Eastern
150524,3144,KOOYONG,VIC,Southern
147768,5271,KOPPAMURRA,SA,Central
147840,5607,KOPPIO,SA,Central
148300,2735,KORALEIGH,NSW,Southern
150380,6415,KORBEL,WA,Western
149208,6333,KORDABUP,WA,Western
149424,3714,KORIELLA,VIC,Southern
11924,3341,KOROBEIT,VIC,Southern
149480,3282,KOROIT,VIC,Southern
145568,3520,KORONG VALE,VIC,Southern
148300,3579,KOROOP,VIC,Southern
20364,2450,KORORA,NSW,Eastern
150380,6485,KORRELOCKING,WA,Western
150676,3950,KORUMBURRA,VIC,Southern
150676,3950,KORUMBURRA SOUTH,VIC,Southern
147572,5502,KORUNYE,SA,Central
17316,3461,KORWEINGUBOORA,VIC,Southern
149372,2627,KOSCIUSZKO,NSW,Eastern
149372,2627,KOSCIUSZKO NATIONAL PARK,NSW,Eastern
149528,2289,KOTARA,NSW,Eastern
148112,2305,KOTARA EAST,NSW,Eastern
4152,3971,YARRAM,VIC,Southern
6492,2259,YARRAMALONG,NSW,Eastern
5020,2343,YARRAMAN,NSW,Eastern
14444,5440,YARRAMBA,SA,Central
149296,3091,YARRAMBAT,VIC,Southern
144488,2753,YARRAMUNDI,NSW,Eastern
151468,2447,YARRANBELLA,NSW,Eastern
15076,2720,YARRANGOBILLY,NSW,Eastern
33572,2446,YARRAS,NSW,Eastern
149836,2795,YARRAS,NSW,Eastern
149488,2429,YARRATT FOREST,NSW,Eastern
151468,2440,YARRAVEL,NSW,Eastern
31024,3013,YARRAVILLE,VIC,Southern
31024,3013,YARRAVILLE WEST,VIC,Southern
148808,2328,YARRAWA,NSW,Eastern
149624,3575,YARRAWALLA,VIC,Southern
35236,2233,YARRAWARRAH,NSW,Eastern
147368,830,YARRAWONGA,NT,Central
36356,2850,YARRAWONGA,NSW,Eastern
140272,3730,YARRAWONGA,VIC,Southern
149528,2264,YARRAWONGA PARK,NSW,Eastern
140272,3730,YARRAWONGA SOUTH,VIC,Southern
18684,2388,YARRIE LAKE,NSW,Eastern
149992,2620,YARROW,NSW,Eastern
140272,3644,YARROWEYAH,VIC,Southern
151528,2370,YARROWFORD,NSW,Eastern
149488,2354,YARROWITCH,NSW,Eastern
151528,2358,YARROWYCK,NSW,Eastern
23160,3677,YARRUNGA,VIC,Southern
11336,2582,YASS,NSW,Eastern
11336,2582,YASS RIVER,NSW,Eastern
9996,5126,YATALA VALE,SA,Central
20968,3301,YATCHAW,VIC,Southern
9172,2650,YATHELLA,NSW,Eastern
204896,6507,YATHROO,WA,Western
14444,5422,YATINA,SA,Central
6492,2251,YATTALUNGA,NSW,Eastern
147572,5114,YATTALUNGA,SA,Central
34544,2539,YATTE YATTAH,NSW,Eastern
15076,2729,YAVEN CREEK,NSW,Eastern
145568,3478,YAWONG HILLS,VIC,Southern
147720,3717,YEA,VIC,Southern
4240,6260,YEAGARUP,WA,Western
149848,6503,YEAL,WA,Western
146008,6372,YEALERING,WA,Western
147840,5632,YEELANNA,SA,Central
150380,6487,YELBENI,WA,Western
31216,5690,YELLABINNA,SA,Central
2236,3139,YELLINGBO,VIC,Southern
151528,2371,YELLOW DAM,NSW,Eastern
151412,2548,YELLOW PINCH,NSW,Eastern
147708,2527,YELLOW ROCK,NSW,Eastern
144488,2777,YELLOW ROCK,NSW,Eastern
150380,6426,YELLOWDINE,WA,Western
151556,3505,YELTA,VIC,Central
144388,5558,YELTA,SA,Central
149688,5641,YELTANA,SA,Central
216352,6280,YELVERTON,WA,Western
3060,2681,YENDA,NSW,Eastern
17316,3352,YENDON,VIC,Southern
144368,2325,YENGO NATIONAL PARK,NSW,Eastern
19376,2161,YENNORA,NSW,Eastern
150272,3249,YEO,VIC,Southern
150272,3249,YEODENE,VIC,Southern
148448,2868,YEOVAL,NSW,Eastern
204896,6571,YERECOIN,WA,Western
2236,3770,YERING,VIC,Southern
9172,2642,YERONG CREEK,NSW,Eastern
145288,2787,YERRANDERIE,NSW,Eastern
145288,2575,YERRINBOOL,NSW,Eastern
34544,2540,YERRIYONG,NSW,Eastern
151468,2440,YESSABAH,NSW,Eastern
149836,2795,YETHOLME,NSW,Eastern
27328,6532,YETNA,WA,Western
145568,3525,YEUNGROON,VIC,Southern
145568,3525,YEUNGROON EAST,VIC,Southern
140272,3638,YIELIMA,VIC,Southern
24856,6430,YILKARI,WA,Western
146008,6312,YILLIMINNING,WA,Western
9540,5332,YINKANIE,SA,Central
150728,3869,YINNAR,VIC,Southern
150728,3869,YINNAR SOUTH,VIC,Southern
33572,2446,YIPPIN CREEK,NSW,Eastern
32704,880,YIRRKALA,NT,Central
216352,6275,YOGANUP,WA,Western
1824,6060,YOKINE,WA,Western
1824,6060,YOKINE SOUTH,WA,Western
12560,7325,YOLLA,TAS,Southern
14444,5493,YONGALA,SA,Central
3060,2680,YOOGALI,NSW,Eastern
216352,6280,YOONGARILLUP,WA,Western
150380,6302,YORK,WA,Western
57844,7120,YORK PLAINS,TAS,Southern
148960,3477,YORK PLAINS,VIC,Southern
151512,7270,YORK TOWN,TAS,Southern
144388,5573,YORKE VALLEY,SA,Central
144388,5576,YORKETOWN,SA,Central
146008,6311,YORNANING,WA,Western
4240,6256,YORNUP,WA,Western
150380,6383,YOTING,WA,Western
140272,3646,YOUANMITE,VIC,Southern
33572,2444,NORTH SHORE,NSW,Eastern
146268,3214,NORTH SHORE,VIC,Southern
144488,2760,NORTH ST MARYS,NSW,Eastern
149208,6338,NORTH STIRLINGS,WA,Western
27004,2137,NORTH STRATHFIELD,NSW,Eastern
149088,2055,NORTH SYDNEY,NSW,Eastern
149088,2059,NORTH SYDNEY,NSW,Eastern
149088,2060,NORTH SYDNEY,NSW,Eastern
149088,2060,NORTH SYDNEY SHOPPINGWORLD,NSW,Eastern
150380,6409,NORTH TAMMIN,WA,Western
151528,2340,NORTH TAMWORTH,NSW,Eastern
150380,6488,NORTH TRAYNING,WA,Western
150456,2074,NORTH TURRAMURRA,NSW,Eastern
9172,2650,NORTH WAGGA WAGGA,NSW,Eastern
150456,2076,NORTH WAHROONGA,NSW,Eastern
149208,6398,NORTH WALPOLE,WA,Western
23160,3678,NORTH WANGARATTA,VIC,Southern
216632,3113,NORTH WARRANDYTE,VIC,Southern
9540,5320,NORTH WEST BEND,SA,Central
148044,6707,NORTH WEST CAPE,WA,Western
150380,6473,NORTH WIALKI,WA,Western
149088,2068,NORTH WILLOUGHBY,NSW,Eastern
147708,2500,NORTH WOLLONGONG,NSW,Eastern
150676,3995,NORTH WONTHAGGI,VIC,Southern
15724,2671,NORTH YALGOGRIN,NSW,Eastern
150380,6487,NORTH YELBENI,WA,Western
144388,5558,NORTH YELTA,SA,Central
148448,2868,NORTH YEOVAL,NSW,Eastern
204748,6208,NORTH YUNDERUP,WA,Western
150380,6401,NORTHAM,WA,Western
27328,6535,NORTHAMPTON,WA,Western
26460,2622,NORTHANGERA,NSW,Eastern
29052,1560,NORTHBRIDGE,NSW,Eastern
29052,2063,NORTHBRIDGE,NSW,Eastern
150268,6003,NORTHBRIDGE,WA,Western
150268,6865,NORTHBRIDGE,WA,Western
4240,6262,NORTHCLIFFE,WA,Western
149296,3070,NORTHCOTE,VIC,Southern
149296,3070,NORTHCOTE SOUTH,VIC,Southern
12560,7307,NORTHDOWN,TAS,Southern
27328,6532,NORTHERN GULLY,WA,Western
148388,5253,NORTHERN HEIGHTS,SA,Central
9996,5085,NORTHFIELD,SA,Central
9996,5085,NORTHGATE,SA,Central
149296,3072,NORTHLAND CENTRE,VIC,Southern
1824,6905,NORTHLANDS PO,WA,Western
1132,2152,NORTHMEAD,NSW,Eastern
149088,2066,NORTHWOOD,NSW,Eastern
147720,3660,NORTHWOOD,VIC,Southern
4284,5136,NORTON SUMMIT,SA,Central
148960,3377,NORVAL,VIC,Southern
149836,2787,NORWAY,NSW,Eastern
145332,2153,NORWEST,NSW,Eastern
151512,7250,NORWOOD,TAS,Southern
4284,5067,NORWOOD,SA,Central
4284,5067,NORWOOD SOUTH,SA,Central
151512,7275,NOTLEY HILLS,TAS,Southern
151672,3168,NOTTING HILL,VIC,Southern
9540,5357,NOTTS WELL,SA,Central
145768,5040,NOVAR GARDENS,SA,Central
11188,3887,NOWA NOWA,VIC,Southern
149488,2354,NOWENDOC,NSW,Eastern
145952,6032,NOWERGUP,WA,Western
145568,3469,NOWHERE CREEK,VIC,Southern
12560,7306,NOWHERE ELSE,TAS,Southern
148300,3585,NOWIE,VIC,Southern
18684,2386,NOWLEY,NSW,Eastern
34544,2541,NOWRA,NSW,Eastern
34544,2541,NOWRA DC,NSW,Eastern
34544,2541,NOWRA EAST,NSW,Eastern
34544,2540,NOWRA HILL,NSW,Eastern
34544,2540,NOWRA NAVAL PO,NSW,Eastern
8452,2587,NUBBA,NSW,Eastern
57844,7184,NUBEENA,TAS,Southern
23160,3737,NUG NUG,VIC,Southern
4784,6609,NUGADONG,WA,Western
12560,7256,NUGARA,TAS,Southern
57844,7172,NUGENT,TAS,Southern
145568,3463,NUGGETTY,VIC,Southern
150380,6480,NUKARNI,WA,Western
144368,2325,NULKABA,NSW,Eastern
147720,3435,NULLA VALE,VIC,Southern
57800,6758,NULLAGINE,WA,Western
149208,6330,NULLAKI,WA,Western
151528,2360,NULLAMANNA,NSW,Eastern
9996,5690,NULLARBOR,SA,Central
149480,3268,NULLAWARRE,VIC,Southern
149480,3268,NULLAWARRE NORTH,VIC,Southern
148300,3529,NULLAWIL,VIC,Southern
0,2551,NULLICA,NSW,Eastern
36356,2849,NULLO MOUNTAIN,NSW,Eastern
147836,6450,NULSEN,WA,Western
34544,2540,NUMBAA,NSW,Eastern
149488,2424,NUMBER ONE,NSW,Eastern
149372,2628,NUMBLA VALE,NSW,Eastern
151412,2550,NUMBUGGA,NSW,Eastern
32704,822,NUMBULWAR,NT,Central
32440,2172,SANDY POINT,NSW,Eastern
4152,3959,SANDY POINT,VIC,Southern
26872,2646,SANGER,NSW,Southern
35236,2219,SANS SOUCI,NSW,Eastern
6256,872,SANTA TERESA,NT,Central
151528,2360,SAPPHIRE,NSW,Eastern
20364,2450,SAPPHIRE BEACH,NSW,Eastern
151400,5222,SAPPHIRETOWN,SA,Central
6492,2251,SARATOGA,NSW,Eastern
4152,3858,SARGOOD,VIC,Southern
11188,3875,SARSFIELD,VIC,Southern
26460,2622,SASSAFRAS,NSW,Eastern
12560,7307,SASSAFRAS,TAS,Southern
148716,3787,SASSAFRAS,VIC,Southern
148716,3787,SASSAFRAS GULLY,VIC,Southern
151528,2350,SAUMAREZ,NSW,Eastern
151528,2350,SAUMAREZ PONDS,NSW,Eastern
12560,7321,SAVAGE RIVER,TAS,Southern
26872,2646,SAVERNAKE,NSW,Southern
149424,3723,SAWMILL SETTLEMENT,VIC,Southern
20364,2452,SAWTELL,NSW,Eastern
144368,2326,SAWYERS GULLY,NSW,Eastern
149848,6074,SAWYERS VALLEY,WA,Western
147836,6447,SCADDAN,WA,Western
151512,7215,SCAMANDER,TAS,Southern
147708,2515,SCARBOROUGH,NSW,Eastern
1824,6019,SCARBOROUGH,WA,Western
1824,6922,SCARBOROUGH,WA,Western
17316,3351,SCARSDALE,VIC,Southern
31216,5680,SCEALE BAY,SA,Central
145488,5311,SCHELL WELL,SA,Central
147652,2756,SCHEYVILLE,NSW,Eastern
147828,2762,SCHOFIELDS,NSW,Eastern
216352,6285,SCHROEDER,WA,Western
148808,2337,SCONE,NSW,Eastern
12560,7330,SCOPUS,TAS,Southern
148716,3179,SCORESBY,VIC,Southern
148716,3176,SCORESBY BC,VIC,Southern
17316,3352,SCOTCHMANS LEAD,VIC,Southern
12560,7330,SCOTCHTOWN,TAS,Southern
151556,2648,SCOTIA,NSW,Central
148168,2105,SCOTLAND ISLAND,NSW,Eastern
17316,3352,SCOTSBURN,VIC,Southern
149208,6333,SCOTSDALE,WA,Western
25900,5153,SCOTT CREEK,SA,Central
216352,6288,SCOTT RIVER,WA,Western
216352,6275,SCOTT RIVER EAST,WA,Western
4240,6244,SCOTTS BROOK,WA,Western
148808,2338,SCOTTS CREEK,NSW,Eastern
149480,3267,SCOTTS CREEK,VIC,Southern
8820,2330,SCOTTS FLAT,NSW,Eastern
151468,2447,SCOTTS HEAD,NSW,Eastern
151512,7260,SCOTTSDALE,TAS,Southern
26460,2614,SCULLIN,ACT,Eastern
12560,7256,SEA ELEPHANT,TAS,Southern
148300,3533,SEA LAKE,VIC,Southern
145952,6042,SEABIRD,WA,Western
147792,3028,SEABROOK,VIC,Southern
145768,5049,SEACLIFF,SA,Central
145768,5049,SEACLIFF PARK,SA,Central
4152,3851,SEACOMBE,VIC,Southern
145768,5047,SEACOMBE GARDENS,SA,Central
145768,5047,SEACOMBE HEIGHTS,SA,Central
4284,5169,SEAFORD,SA,Central
10468,3198,SEAFORD,VIC,Southern
4284,5169,SEAFORD HEIGHTS,SA,Central
4284,5169,SEAFORD MEADOWS,SA,Central
4284,5169,SEAFORD RISE,SA,Central
148168,2092,SEAFORTH,NSW,Eastern
176,2324,SEAHAM,NSW,Eastern
149528,2286,SEAHAMPTON,NSW,Eastern
31024,3018,SEAHOLME,VIC,Southern
151400,5223,SEAL BAY,SA,Central
149488,2423,SEAL ROCKS,NSW,Eastern
4152,3851,SEASPRAY,VIC,Southern
150728,3858,SEATON,VIC,Southern
4284,5023,SEATON,SA,Central
148996,3821,SEAVIEW,VIC,Southern
145768,5049,SEAVIEW DOWNS,SA,Central
145568,3556,SEBASTIAN,VIC,Southern
9172,2666,SEBASTOPOL,NSW,Eastern
17316,3356,SEBASTOPOL,VIC,Southern
17404,5280,SEBASTOPOL,SA,Central
151400,5204,SECOND VALLEY,SA,Central
151392,6173,SECRET HARBOUR,WA,Western
149688,5611,SECRET ROCKS,SA,Central
36268,5353,SEDAN,SA,Central
151400,5223,SEDDON,SA,Central
31024,3011,SEDDON,VIC,Southern
31024,3011,SEDDON WEST,VIC,Southern
8820,2330,SEDGEFIELD,NSW,Eastern
145568,3551,SEDGWICK,VIC,Southern
19376,2162,SEFTON,NSW,Eastern
9996,5083,SEFTON PARK,SA,Central
148808,2337,SEGENHOE,NSW,Eastern
204792,3813,TYNONG,VIC,Southern
204792,3813,TYNONG NORTH,VIC,Southern
148300,3586,TYNTYNDER,VIC,Southern
148300,3586,TYNTYNDER SOUTH,VIC,Southern
0,3285,TYRENDARRA,VIC,Southern
0,3285,TYRENDARRA EAST,VIC,Southern
31216,5671,TYRINGA,SA,Central
20364,2453,TYRINGHAM,NSW,Eastern
148300,3533,TYRRELL,VIC,Southern
148300,3533,TYRRELL DOWNS,VIC,Southern
36356,2329,UARBRY,NSW,Eastern
150380,6462,UCARTY,WA,Western
150380,6460,UCARTY WEST,WA,Western
14444,5422,UCOLTA,SA,Central
3796,6220,UDUC,WA,Western
346552,2357,ULAMAMBRI,NSW,Eastern
36356,2850,ULAN,NSW,Eastern
24856,6436,ULARRING,WA,Western
147840,5607,ULEY,SA,Central
147572,5114,ULEYBURY,SA,Central
34544,2539,ULLADULLA,NSW,Eastern
36356,2850,ULLAMALLA,NSW,Eastern
145568,3370,ULLINA,VIC,Southern
147768,3318,ULLSWATER,VIC,Central
20364,2450,ULONG,NSW,Eastern
14444,5419,ULOOLOO,SA,Central
148300,3544,ULTIMA,VIC,Southern
148300,3544,ULTIMA EAST,VIC,Southern
149700,2007,ULTIMO,NSW,Eastern
140272,3641,ULUPNA,VIC,Southern
12560,7315,ULVERSTONE,TAS,Southern
147840,5633,ULYERRA,SA,Central
32704,822,UMBAKUMBA,NT,Central
9996,5732,UMBERATANA,SA,Central
6492,2257,UMINA BEACH,NSW,Eastern
6256,872,UMUWA,SA,Central
147708,2526,UNANDERRA,NSW,Eastern
147968,5451,UNDALYA,SA,Central
14796,3629,UNDERA,VIC,Southern
8820,2420,UNDERBANK,NSW,Eastern
151556,3509,UNDERBOOL,VIC,Central
4284,5032,UNDERDALE,SA,Central
151512,7268,UNDERWOOD,TAS,Southern
6256,874,UNDOOLYA,NT,Central
15724,2669,UNGARIE,NSW,Eastern
147840,5607,UNGARRA,SA,Central
4284,5005,UNIVERSITY OF ADELAIDE,SA,Central
26460,2617,UNIVERSITY OF CANBERRA,ACT,Eastern
150524,3010,UNIVERSITY OF MELBOURNE,VIC,Southern
151528,2351,UNIVERSITY OF NEW ENGLAND,NSW,Eastern
147708,2522,UNIVERSITY OF WOLLONGONG,NSW,Eastern
31348,5061,UNLEY,SA,Central
31348,5061,UNLEY BC,SA,Central
31348,5061,UNLEY DC,SA,Central
31348,5061,UNLEY PARK,SA,Central
9996,5717,UNO,SA,Central
149700,1466,UNSW SYDNEY,NSW,Eastern
149700,2052,UNSW SYDNEY,NSW,Eastern
9996,5434,UPALINNA,SA,Central
149424,3669,UPOTIPOTPON,VIC,Southern
8820,2311,UPPER ALLYN,NSW,Eastern
151528,2404,UPPER BINGARA,NSW,Eastern
151512,7212,UPPER BLESSINGTON,TAS,Southern
12560,7320,UPPER BURNIE,TAS,Southern
36356,2849,UPPER BYLONG,NSW,Eastern
3796,6239,UPPER CAPEL,WA,Western
12560,7315,UPPER CASTRA,TAS,Southern
147652,2756,UPPER COLO,NSW,Eastern
20364,2456,UPPER CORINDI,NSW,Eastern
148808,2336,UPPER DARTBROOK,NSW,Eastern
151512,7214,UPPER ESK,TAS,Southern
148716,3156,UPPER FERNTREE GULLY,VIC,Southern
36356,2849,UPPER GROWEE,NSW,Eastern
26872,3691,UPPER GUNDOWRING,VIC,Southern
9996,5131,UPPER HERMITAGE,SA,Central
151528,2347,UPPER HORTON,NSW,Eastern
34544,2577,UPPER KANGAROO RIVER,NSW,Eastern
145288,2577,UPPER KANGAROO VALLEY,NSW,Eastern
176,2415,UPPER KARUAH RIVER,NSW,Eastern
32704,822,NUMBURINDI,NT,Central
149372,2630,NUMERALLA,NSW,Eastern
147716,3636,NUMURKAH,VIC,Southern
151512,7259,NUNAMARA,TAS,Southern
216632,3131,NUNAWADING,VIC,Southern
151528,2340,NUNDLE,NSW,Eastern
150380,6490,NUNGARIN,WA,Western
23528,2551,NUNGATTA,NSW,Eastern
23528,2551,NUNGATTA SOUTH,NSW,Eastern
11188,3909,NUNGURNER,VIC,Southern
27328,6630,NUNIERRA,WA,Western
150380,6566,NUNILE,WA,Western
31216,5680,NUNJIKOMPITA,SA,Central
11188,3896,NUNNIONG,VIC,Southern
148960,3401,NURCOUNG,VIC,Southern
15076,2649,NURENMERENMONG,NSW,Eastern
36268,5355,NURIOOTPA,SA,Central
0,5523,NUROM,SA,Central
148960,3401,NURRABIEL,VIC,Southern
151400,5256,NURRAGI,SA,Central
11188,3888,NURRAN,VIC,Southern
149296,3099,NUTFIELD,VIC,Southern
151516,852,NUTWOOD DOWNS,NT,Central
146008,6341,NYABING,WA,Western
148300,3594,NYAH,VIC,Southern
148300,3595,NYAH WEST,VIC,Southern
6256,872,NYAPARI,NT,Central
148300,3533,NYARRIN,VIC,Southern
11188,3909,NYERIMILANG,VIC,Southern
6256,872,NYIRRIPI,NT,Central
146012,2831,NYMAGEE,NSW,Eastern
17272,2825,NYNGAN,NSW,Eastern
150676,3987,NYORA,VIC,Southern
140272,2646,NYORA,NSW,Southern
148148,2804,NYRANG CREEK,NSW,Eastern
148300,3585,NYRRABY,VIC,Southern
147708,2529,OAK FLATS,NSW,Eastern
147708,2529,OAK FLATS DC,NSW,Eastern
146540,3046,OAK PARK,VIC,Southern
31216,5690,OAK VALLEY,SA,Central
27328,6532,OAKAJEE,WA,Western
25900,5243,OAKBANK,SA,Central
16816,2570,OAKDALE,NSW,Eastern
9996,5086,OAKDEN,SA,Central
9996,5713,OAKDEN HILLS,SA,Central
57844,7019,OAKDOWNS,TAS,Southern
149840,6121,OAKFORD,WA,Western
176,2320,OAKHAMPTON,NSW,Eastern
176,2320,OAKHAMPTON HEIGHTS,NSW,Eastern
147828,2761,OAKHURST,NSW,Eastern
26872,2646,OAKLANDS,NSW,Southern
146540,3063,OAKLANDS JUNCTION,VIC,Southern
145768,5046,OAKLANDS PARK,SA,Central
151672,3166,OAKLEIGH,VIC,Southern
151672,3166,OAKLEIGH EAST,VIC,Southern
151672,3167,OAKLEIGH SOUTH,VIC,Southern
204748,6208,OAKLEY,WA,Western
151512,7303,OAKS,TAS,Southern
149992,2620,OAKS ESTATE,ACT,Eastern
148300,3540,OAKVALE,VIC,Southern
14444,5417,OAKVALE STATION,SA,Central
147652,2765,OAKVILLE,NSW,Eastern
151528,2360,OAKWOOD,NSW,Eastern
11836,2790,OAKY PARK,NSW,Eastern
26460,2622,OALLEN,NSW,Eastern
1132,2117,OATLANDS,NSW,Eastern
57844,7120,OATLANDS,TAS,Southern
147608,2223,OATLEY,NSW,Eastern
24752,5291,OB FLAT,SA,Central
151528,2365,OBAN,NSW,Eastern
8820,2330,OBANVALE,NSW,Eastern
9172,2650,OBERNE CREEK,NSW,Eastern
149836,2787,OBERON,NSW,Eastern
148448,2868,OBLEY,NSW,Eastern
149208,6333,OCEAN BEACH,WA,Western
11188,3880,OCEAN GRANGE,VIC,Southern
146268,3226,OCEAN GROVE,VIC,Southern
145952,6027,OCEAN REEF,WA,Western
12560,7320,OCEAN VISTA,TAS,Southern
149836,2795,"O'CONNELL",NSW,Eastern
26460,2602,"O'CONNOR",ACT,Eastern
151392,6163,"O'CONNOR",WA,Western
147368,822,OENPELLI,NT,Central
204792,3809,OFFICER,VIC,Southern
204792,3809,OFFICER SOUTH,VIC,Southern
27328,6535,OGILVIE,WA,Western
151528,2340,OGUNBIL,NSW,Eastern
145768,5158,"O'HALLORAN HILL",SA,Central
14444,5440,OLARY,SA,Central
151512,7292,SELBOURNE,TAS,Southern
148716,3159,SELBY,VIC,Southern
4284,5174,SELLICKS BEACH,SA,Central
4284,5174,SELLICKS HILL,SA,Central
23160,3737,SELWYN,VIC,Southern
4284,5019,SEMAPHORE,SA,Central
4284,5019,SEMAPHORE PARK,SA,Central
4284,5019,SEMAPHORE SOUTH,SA,Central
147768,5268,SENIOR,SA,Central
150272,3234,SEPARATION CREEK,VIC,Southern
36268,5355,SEPPELTSFIELD,SA,Central
149208,6330,SEPPINGS,WA,Western
145568,3517,SERPENTINE,VIC,Southern
149840,6125,SERPENTINE,WA,Western
0,3420,SERVICETON,VIC,Southern
33572,2444,SETTLEMENT CITY,NSW,Eastern
147828,1730,SEVEN HILLS,NSW,Eastern
147828,2147,SEVEN HILLS,NSW,Eastern
147828,1781,SEVEN HILLS MC,NSW,Eastern
147828,2147,SEVEN HILLS WEST,NSW,Eastern
57844,7170,SEVEN MILE BEACH,TAS,Southern
151468,2440,SEVEN OAKS,NSW,Eastern
147968,5453,SEVENHILL,SA,Central
2236,3139,SEVILLE,VIC,Southern
2236,3139,SEVILLE EAST,VIC,Southern
149840,6112,SEVILLE GROVE,WA,Western
151512,7215,SEYMOUR,TAS,Southern
147720,3661,SEYMOUR,VIC,Southern
147720,3660,SEYMOUR,VIC,Southern
147720,3660,SEYMOUR SOUTH,VIC,Southern
150380,6386,SHACKLETON,WA,Western
29288,2800,SHADFORTH,NSW,Eastern
149208,6333,SHADFORTH,WA,Western
148996,3821,SHADY CREEK,VIC,Southern
9996,5434,SHAGGY RIDGE,SA,Central
149488,2428,SHALLOW BAY,NSW,Eastern
4152,3960,SHALLOW INLET,VIC,Southern
147828,2770,SHALVEY,NSW,Eastern
144488,2747,SHANES PARK,NSW,Eastern
151512,7030,SHANNON,TAS,Southern
4240,6262,SHANNON,WA,Western
151528,2370,SHANNON VALE,NSW,Eastern
149372,2630,SHANNONS FLAT,NSW,Eastern
11188,3898,SHANNONVALE,VIC,Southern
148044,6537,SHARK BAY,WA,Western
15076,2729,SHARPS CREEK,NSW,Eastern
147768,5267,SHAUGH,SA,Central
148960,3377,SHAYS FLAT,VIC,Southern
146268,3331,SHE OAKS,VIC,Southern
149424,3666,SHEANS CREEK,VIC,Southern
144388,5581,SHEAOAK FLAT,SA,Central
36268,5371,SHEA-OAK LOG,SA,Central
12560,7307,SHEARWATER,TAS,Southern
11836,2790,SHEEDYS GULLY,NSW,Eastern
148960,3392,SHEEP HILLS,VIC,Southern
12560,7306,SHEFFIELD,TAS,Southern
3296,6021,STIRLING,WA,Western
3796,6271,STIRLING ESTATE,WA,Western
9996,5710,STIRLING NORTH,SA,Central
149208,6338,STIRLING RANGE NATIONAL PARK,WA,Western
4152,3862,STOCKDALE,VIC,Southern
147260,2725,STOCKINBINGAL,NSW,Eastern
36268,5410,STOCKPORT,SA,Central
149528,2322,STOCKRINGTON,NSW,Eastern
148112,2295,STOCKTON,NSW,Eastern
36268,5355,STOCKWELL,SA,Central
147572,5460,STOCKYARD CREEK,SA,Central
17316,3373,STOCKYARD HILL,VIC,Southern
9540,5330,STOCKYARD PLAIN,SA,Central
151400,5223,STOKES BAY,SA,Central
14444,5480,STONE HUT,SA,Central
36268,5352,STONE WELL,SA,Central
36268,5356,STONEFIELD,SA,Central
146268,3218,STONEHAVEN,VIC,Southern
151528,2370,STONEHENGE,NSW,Eastern
57844,7120,STONEHENGE,TAS,Southern
17316,3373,STONELEIGH,VIC,Southern
148408,2580,STONEQUARRY,NSW,Eastern
149848,6081,STONEVILLE,WA,Western
57844,7119,STONOR,TAS,Southern
151412,2550,STONY CREEK,NSW,Eastern
36356,2850,STONY CREEK,NSW,Eastern
150676,3957,STONY CREEK,VIC,Southern
145568,3371,STONY CREEK,VIC,Southern
148300,2734,STONY CROSSING,NSW,Southern
151512,7252,STONY HEAD,TAS,Southern
12560,7310,STONY RISE,TAS,Southern
4284,5066,STONYFELL,SA,Central
150272,3260,STONYFORD,VIC,Southern
12560,7306,STOODLEY,TAS,Southern
57844,7184,STORMLEA,TAS,Southern
151512,7213,STORYS CREEK,TAS,Southern
57800,6714,STOVE HILL,WA,Western
147968,5461,STOW,SA,Central
12560,7321,STOWPORT,TAS,Southern
4152,3851,STRADBROKE,VIC,Southern
150524,3103,STRADBROKE PARK,VIC,Southern
12560,7468,STRAHAN,TAS,Southern
145568,3461,STRANGWAYS,VIC,Southern
148300,3533,STRATEN,VIC,Southern
149488,2422,STRATFORD,NSW,Eastern
4152,3862,STRATFORD,VIC,Southern
147720,3658,STRATH CREEK,VIC,Southern
25900,5255,STRATHALBYN,SA,Central
27328,6530,STRATHALBYN,WA,Western
149624,3622,STRATHALLAN,VIC,Southern
3796,6237,STRATHAM,WA,Western
57844,7109,STRATHBLANE,TAS,Southern
149424,3666,STRATHBOGIE,VIC,Southern
149488,2429,STRATHCEDAR,NSW,Eastern
145568,3550,STRATHDALE,VIC,Southern
24752,3312,STRATHDOWNIE,VIC,Central
146008,6309,STRATHERNE,WA,Western
149296,3099,STRATHEWEN,VIC,Southern
27004,2135,STRATHFIELD,NSW,Eastern
151676,2136,STRATHFIELD SOUTH,NSW,Eastern
145568,3551,STRATHFIELDSAYE,VIC,Southern
57844,7139,STRATHGORDON,TAS,Southern
20968,3301,STRATHKELLAR,VIC,Southern
145568,3364,STRATHLEA,VIC,Southern
140272,3641,STRATHMERTON,VIC,Southern
151432,3041,STRATHMORE,VIC,Southern
151432,3041,STRATHMORE HEIGHTS,VIC,Southern
26460,2615,STRATHNAIRN,ACT,Eastern
11924,3338,STRATHTULLOH,VIC,Southern
149848,6056,STRATTON,WA,Western
149700,2012,STRAWBERRY HILLS,NSW,Eastern
31216,5680,STREAKY BAY,SA,Central
